Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power_kw,thermal_stress,Type_encoded
301.3,311.0,1539,36.9,206,0,0,0,0,0,0,9.699999999999989,5.946940645465871,57.68532426101888,0
301.3,311.0,1418,41.9,208,0,0,0,0,0,0,9.699999999999989,6.22184047463049,60.35185260391568,0
301.3,311.1,1723,27.6,210,0,0,0,0,0,0,9.800000000000011,4.979927010764397,48.80328470549115,0
301.3,311.1,1303,49.2,212,0,0,0,0,0,0,9.800000000000011,6.713332173309102,65.79065529842927,0
301.3,311.0,1463,50.2,214,0,0,0,0,0,0,9.699999999999989,7.690891087351125,74.60164354730583,1
301.2,311.0,1544,39.3,217,0,0,0,0,0,0,9.800000000000011,6.354310964856859,62.272247455597295,0
301.2,311.0,1596,37.2,219,0,0,0,0,0,0,9.800000000000011,6.217337525160345,60.92990774657145,0
301.3,311.1,1413,42.0,221,0,0,0,0,0,0,9.800000000000011,6.214698587331329,60.90404615584709,0
301.3,311.1,1492,41.2,223,0,0,0,0,0,0,9.800000000000011,6.437165235107534,63.0842193040539,1
301.3,311.1,1624,40.9,0,0,0,0,0,0,0,9.800000000000011,6.955653686655992,68.1654061292288,0
301.3,311.1,1504,39.1,2,0,0,0,0,0,0,9.800000000000011,6.15819180746876,60.35027971319391,0
301.2,311.1,1574,34.3,4,0,0,0,0,0,0,9.900000000000034,5.653631083351216,55.970947725177226,1
301.3,311.2,1438,42.4,7,0,0,0,0,0,0,9.899999999999977,6.384889133351799,63.21040242018267,1
301.3,311.3,1474,50.7,10,0,0,0,0,0,0,10.0,7.82589579565139,78.2589579565139,0
301.3,311.2,1675,32.1,12,0,0,0,0,0,0,9.899999999999977,5.630519433396306,55.7421423906233,0
301.3,311.2,1457,44.5,14,0,0,0,0,0,0,9.899999999999977,6.7896624028158215,67.21765778787648,0
301.3,311.3,1434,49.8,16,0,0,0,0,0,0,10.0,7.478372816311286,74.78372816311287,0
301.3,311.2,1668,30.1,18,0,0,0,0,0,0,9.899999999999977,5.257643801341735,52.050673633283054,0
301.2,311.1,1550,39.7,20,0,0,0,0,0,0,9.900000000000034,6.443930131288265,63.79490829975404,0
301.3,311.1,1834,25.4,22,0,0,0,0,0,0,9.800000000000011,4.878223184592183,47.806587209003446,1
301.4,311.2,1476,36.5,25,0,0,0,0,0,0,9.800000000000011,5.64167208731655,55.28838645570226,1
301.4,311.2,1541,36.3,28,0,0,0,0,0,0,9.800000000000011,5.857845077810064,57.406881762538696,1
301.3,311.1,1581,30.9,31,0,0,0,0,0,0,9.800000000000011,5.115863724885227,50.135464503875276,1
301.3,311.1,1678,30.7,34,0,0,0,0,0,0,9.800000000000011,5.394596297087225,52.86704371145487,1
301.4,311.2,1355,50.6,37,0,0,0,0,0,0,9.800000000000011,7.179900570269233,70.36302558863856,0
301.5,311.2,1700,28.8,39,0,0,0,0,0,0,9.699999999999989,5.127079210658542,49.7326683433878,0
301.4,311.1,1462,37.1,41,0,0,0,0,0,0,9.700000000000045,5.68002046164137,55.09619847792155,0
301.4,311.2,1727,26.5,43,0,0,0,0,0,0,9.800000000000011,4.792551952928789,46.96700913870218,1
301.4,311.3,1674,33.3,46,0,0,0,0,0,0,9.900000000000034,5.837518973341338,57.791437836079446,0
301.4,311.3,1397,42.3,48,0,0,0,0,0,0,9.900000000000034,6.188214961261567,61.263328116489724,0
301.4,311.3,2323,15.9,50,0,0,0,0,0,0,9.900000000000034,3.8678974591732183,38.292184845814994,0
301.4,311.2,1434,47.6,52,0,0,0,0,0,0,9.800000000000011,7.148002932859786,70.05042874202599,1
301.3,311.1,1560,35.3,55,0,0,0,0,0,0,9.800000000000011,5.766707474929423,56.51373325430841,0
301.2,311.0,1573,32.8,57,0,0,0,0,0,0,9.800000000000011,5.402952933545774,52.948938748748645,0
301.2,310.9,1798,22.3,59,0,0,0,0,0,0,9.699999999999989,4.198780469424807,40.728170553420576,2
301.2,311.0,1567,35.1,64,0,0,0,0,0,0,9.800000000000011,5.759764555164991,56.445692640616976,0
301.2,310.9,1416,53.3,66,0,0,0,0,0,0,9.699999999999989,7.903493134195058,76.66388340169198,0
301.2,310.9,1424,45.2,68,0,0,0,0,0,0,9.699999999999989,6.740266094325878,65.38058111496093,1
301.2,310.9,1598,35.9,71,0,0,0,0,0,0,9.699999999999989,6.007583855655666,58.27356339985989,2
301.3,310.9,1760,23.9,76,0,0,0,0,0,0,9.599999999999966,4.404931779353368,42.28734508179218,0
301.3,311.0,1348,44.5,78,0,0,0,0,0,0,9.699999999999989,6.28171923060791,60.93267653689666,0
301.3,311.0,1542,33.6,80,0,0,0,0,0,0,9.699999999999989,5.425656176455717,52.62886491162039,0
301.3,310.9,1566,33.1,82,0,0,0,0,0,0,9.599999999999966,5.428106618725518,52.10982353976478,0
301.3,311.0,1554,47.7,84,0,0,0,0,0,0,9.699999999999989,7.762435624048876,75.29562555327401,0
301.4,311.0,1470,40.6,86,0,0,0,0,0,0,9.600000000000023,6.249884425051535,59.99889048049488,0
301.4,311.1,1758,25.4,88,0,0,0,0,0,0,9.700000000000045,4.676072169309191,45.35790004229936,1
301.4,311.0,1486,36.5,91,0,0,0,0,0,0,9.600000000000023,5.679894797935226,54.5269900601783,1
301.5,311.1,1402,40.0,94,0,0,0,0,0,0,9.600000000000023,5.87268386711052,56.377765124261124,1
301.5,311.1,1459,45.1,97,0,0,0,0,0,0,9.600000000000023,6.8906541346532215,66.15027969267108,0
301.5,311.0,1494,45.3,99,0,0,0,0,0,0,9.5,7.087244530939357,67.32882304392389,0
301.5,311.1,1731,27.9,101,0,0,0,0,0,0,9.600000000000023,5.057430101528456,48.55132897467329,0
301.5,311.1,2076,18.7,103,0,0,0,0,0,0,9.600000000000023,4.065346557451336,39.02732695153291,0
301.5,311.1,2055,16.8,105,0,0,0,0,0,0,9.600000000000023,3.615344825751134,34.70731032721097,0
301.5,311.1,1469,49.5,107,0,0,0,0,0,0,9.600000000000023,7.61474935340362,73.10159379267492,0
301.5,311.0,1504,42.6,109,0,0,0,0,0,0,9.5,6.709436598418649,63.739647684977164,1
301.5,311.1,1396,43.5,112,0,0,0,0,0,0,9.600000000000023,6.35921184939646,61.04843375420616,1
301.5,311.1,1660,33.8,115,0,0,0,0,0,0,9.600000000000023,5.87561602025387,56.40591379443728,1
301.5,311.0,1577,39.7,118,0,0,0,0,0,0,9.5,6.556179236801027,62.28370274960976,1
301.5,311.1,1426,52.1,121,0,0,0,0,0,0,9.600000000000023,7.780112318713075,74.6890782596457,0
301.5,311.1,1458,41.4,123,0,0,0,0,0,0,9.600000000000023,6.321010082728807,60.68169679419669,0
301.4,311.0,1533,45.8,125,0,0,0,0,0,0,9.600000000000023,7.352520614608479,70.58419790024156,0
301.4,311.0,1701,28.4,127,0,0,0,0,0,0,9.600000000000023,5.058843818222571,48.5649006549368,0
301.5,311.1,1434,49.6,129,0,0,0,0,0,0,9.600000000000023,7.44833919054297,71.50405622921268,0
301.4,311.1,1952,22.7,131,0,0,0,0,0,0,9.700000000000045,4.640174237254173,45.009690101365685,0
301.4,311.1,1469,36.9,133,0,0,0,0,0,0,9.700000000000045,5.67644951799179,55.06156032452062,0
301.4,311.1,1800,26.0,135,0,0,0,0,0,0,9.700000000000045,4.900884539600078,47.538580034120976,0
301.3,311.1,1438,43.0,137,0,0,0,0,0,0,9.800000000000011,6.475241338069043,63.45736511307669,1
301.3,311.1,1647,28.2,140,0,0,0,0,0,0,9.800000000000011,4.863750914434646,47.66475896145958,0
301.4,311.1,1494,41.9,142,0,0,0,0,0,0,9.700000000000045,6.555310062833534,63.58650760948558,0
301.4,311.1,1445,41.4,144,0,0,0,0,0,0,9.700000000000045,6.264649910523407,60.767104132077336,2
301.5,311.1,1507,38.6,149,0,0,0,0,0,0,9.600000000000023,6.0915690992616325,58.47906335291181,1
301.4,311.0,1234,55.8,152,0,0,0,0,0,0,9.600000000000023,7.2107091222254365,69.22280757336435,1
301.4,311.0,1634,32.6,155,0,0,0,0,0,0,9.600000000000023,5.578253803616085,53.55123651471454,0
301.4,311.0,1334,53.3,157,0,0,0,0,0,0,9.600000000000023,7.445804972469073,71.47972773570328,0
301.4,311.1,1472,44.5,159,0,0,0,0,0,0,9.700000000000045,6.859562839358193,66.53775954177479,0
301.3,311.0,1410,52.7,161,0,0,0,0,0,0,9.699999999999989,7.781410843676558,75.47968518366253,1
301.2,310.9,1597,37.9,164,0,0,0,0,0,0,9.699999999999989,6.3382993142990625,61.481503348700834,0
301.2,310.9,1460,46.7,166,0,0,0,0,0,0,9.699999999999989,7.140002343568643,69.25802273261576,1
301.1,310.8,1274,55.7,169,0,0,0,0,0,0,9.699999999999989,7.431102318850273,72.08169249284757,0
301.0,310.7,1517,40.2,171,0,0,0,0,0,0,9.699999999999989,6.3861667143642595,61.94581712933324,1
301.0,310.7,1300,57.2,174,0,0,0,0,0,0,9.699999999999989,7.7869609906979,75.53352160976955,0
300.9,310.6,1686,27.7,176,0,0,0,0,0,0,9.700000000000045,4.890642947549374,47.43923659122915,2
300.9,310.7,1485,41.0,181,0,0,0,0,0,0,9.800000000000011,6.375862290460486,62.48345044651283,1
301.0,310.7,1464,45.8,184,0,0,0,0,0,0,9.699999999999989,7.021585244479331,68.10937687144943,0
300.9,310.6,1598,35.4,186,0,0,0,0,0,0,9.700000000000045,5.923912771315057,57.46195388175632,0
300.9,310.5,1894,21.9,188,0,0,0,0,0,0,9.600000000000023,4.34362883470632,41.69883681318077,0
300.8,310.5,1330,59.0,190,0,0,0,0,0,0,9.699999999999989,8.217359184239701,79.70838408712501,1
300.8,310.5,1582,31.1,193,0,0,0,0,0,0,9.699999999999989,5.152232895838285,49.976659089631305,2
300.7,310.3,1533,35.6,198,0,0,0,0,0,0,9.600000000000023,5.715059691704408,54.864573040362444,0
300.8,310.4,1419,46.4,200,0,0,0,0,0,0,9.599999999999966,6.894916228686589,66.19119579539102,2
300.8,310.3,1526,36.3,205,0,0,0,0,0,0,9.5,5.80082517114741,55.10783912590039,1
300.7,310.2,1364,65.3,208,1,1,0,1,1,0,9.5,9.327304812704,88.609395720688,2
300.8,310.3,1458,43.4,0,0,0,0,0,0,0,9.5,6.626372888657735,62.950542442248484,1
300.8,310.4,1288,64.0,3,0,0,0,0,0,0,9.599999999999966,8.632258854023794,82.86968499862813,1
300.7,310.3,1659,29.8,6,0,0,0,0,0,0,9.600000000000023,5.177156197556764,49.70069949654505,1
300.7,310.2,1479,52.3,9,0,0,0,0,0,0,9.5,8.100251082089386,76.95238527984917,2
300.7,310.3,1592,36.0,14,0,0,0,0,0,0,9.600000000000023,6.001698605417941,57.616306612012366,0
300.6,310.2,1532,38.7,16,0,0,0,0,0,0,9.599999999999966,6.208666729436436,59.603200602589574,1
300.6,310.2,1555,41.9,19,0,0,0,0,0,0,9.599999999999966,6.8229632849438735,65.50044753546095,0
300.6,310.2,1341,52.6,21,0,0,0,0,0,0,9.599999999999966,7.386575478973394,70.91112459814433,0
300.6,310.1,1541,42.0,23,0,0,0,0,0,0,9.5,6.77767199085462,64.3878839131189,0
300.6,310.3,1414,50.6,25,0,0,0,0,0,0,9.699999999999989,7.4925309272034655,72.67754999387353,0
300.5,310.2,1764,25.9,27,0,0,0,0,0,0,9.699999999999989,4.784394284004968,46.40862455484813,0
300.5,310.3,1336,57.1,29,0,0,0,0,0,0,9.800000000000011,7.9886093511563185,78.288371641332,0
300.5,310.3,1435,43.3,31,0,0,0,0,0,0,9.800000000000011,6.506814344237618,63.766780573528735,0
300.4,310.3,1537,35.0,33,0,0,0,0,0,0,9.900000000000034,5.633399226662097,55.77065234395495,1
300.3,310.2,1369,48.8,36,0,0,0,0,0,0,9.899999999999977,6.996033624230134,69.26073287987816,0
300.2,310.1,1619,31.3,38,0,0,0,0,0,0,9.900000000000034,5.306642174762223,52.53575753014619,1
300.2,310.1,1440,51.1,41,0,0,0,0,0,0,9.900000000000034,7.705698460725045,76.28641476117821,0
300.2,310.1,1649,30.5,43,0,0,0,0,0,0,9.900000000000034,5.266827723865728,52.14159446627089,0
300.2,310.1,1550,38.7,45,0,0,0,0,0,0,9.900000000000034,6.281614510852791,62.18798365744285,1
300.3,310.2,1471,45.2,48,0,0,0,0,0,0,9.899999999999977,6.962732742102083,68.93105414681047,0
300.3,310.3,1483,51.6,50,0,0,0,0,0,0,10.0,8.0134488770707,80.13448877070701,0
300.3,310.4,1336,54.4,52,0,0,0,0,0,0,10.099999999999966,7.61086425048868,76.8697289299354,0
300.5,310.5,1515,36.6,54,0,0,0,0,0,0,10.0,5.806605701630015,58.06605701630015,0
300.5,310.5,1373,47.4,56,0,0,0,0,0,0,10.0,6.815182607138482,68.15182607138482,0
300.6,310.5,1454,51.2,58,0,0,0,0,0,0,9.899999999999977,7.7958412259320475,77.17882813672709,2
300.5,310.5,1646,34.5,63,0,0,0,0,0,0,10.0,5.94672073398012,59.467207339801206,0
300.5,310.4,1548,37.3,65,0,0,0,0,0,0,9.899999999999977,6.046560548511203,59.860949430260774,1
300.6,310.5,1462,41.3,68,0,0,0,0,0,0,9.899999999999977,6.323041645978128,62.59811229518332,1
300.5,310.4,1702,33.1,71,0,0,0,0,0,0,9.899999999999977,5.899513068372177,58.40517937688442,0
300.5,310.5,1409,60.9,73,0,0,0,0,0,0,10.0,8.985803219283278,89.85803219283278,0
300.6,310.6,1427,52.8,75,0,0,0,0,0,0,10.0,7.8901727813438365,78.90172781343837,1
300.6,310.7,1438,48.5,78,1,0,0,0,0,0,10.099999999999966,7.3034698813104315,73.7650458012351,0
300.7,310.7,1450,43.4,80,0,0,0,0,0,0,10.0,6.59001418968019,65.9001418968019,0
300.7,310.7,1541,41.3,82,0,0,0,0,0,0,10.0,6.6647107910070424,66.64710791007042,0
300.7,310.6,1484,38.0,84,0,0,0,0,0,0,9.900000000000034,5.905356430707853,58.46302866400794,1
300.8,310.8,1415,44.5,87,0,0,0,0,0,0,10.0,6.593941180497177,65.93941180497177,1
300.7,310.8,1496,46.4,90,0,0,0,0,0,0,10.100000000000023,7.2690589697781105,73.41749559475907,0
300.7,310.8,1465,45.2,92,0,0,0,0,0,0,10.100000000000023,6.93433274451363,70.03676071958782,1
300.7,310.8,2113,18.5,95,0,0,0,0,0,0,10.100000000000023,4.09354758750506,41.344830633801195,0
300.7,310.8,1506,44.0,97,0,0,0,0,0,0,10.100000000000023,6.939149853249135,70.08541351781642,1
300.7,310.8,1689,28.9,100,0,0,0,0,0,0,10.100000000000023,5.111591158876345,51.627070704651196,0
300.7,310.9,1650,29.4,102,0,0,0,0,0,0,10.199999999999989,5.079955320854696,51.81554427271784,0
300.7,310.8,1563,33.8,104,0,0,0,0,0,0,10.100000000000023,5.532281831118554,55.87604649429752,0
300.7,310.9,1486,38.9,106,0,0,0,0,0,0,10.199999999999989,6.0533673325939805,61.74434679245853,1
300.8,310.9,1732,25.7,109,0,0,0,0,0,0,10.099999999999966,4.661327627788343,47.07940904066211,0
300.7,310.8,1653,31.6,111,0,0,0,0,0,0,10.100000000000023,5.470015464724405,55.24715619371661,0
300.7,310.9,1535,37.1,113,0,0,0,0,0,0,10.199999999999989,5.963632974431944,60.829056339205756,0
300.7,310.9,1637,37.2,115,0,0,0,0,0,0,10.199999999999989,6.3770560956688485,65.04597217582219,0
300.6,310.8,1533,38.5,117,0,0,0,0,0,0,10.199999999999989,6.180612307039879,63.04224553180669,0
300.6,310.8,1378,51.2,119,0,0,0,0,0,0,10.199999999999989,7.388355714810428,75.36122829106628,0
300.5,310.7,1606,33.5,121,0,0,0,0,0,0,10.199999999999989,5.634027545192816,57.467080960966655,0
300.3,310.7,1539,32.3,123,0,0,0,0,0,0,10.399999999999977,5.205587611071751,54.13811115514609,0
300.5,310.8,1728,26.3,125,0,0,0,0,0,0,10.300000000000011,4.759135879070106,49.01909955442215,0
300.4,310.7,1656,36.3,127,0,0,0,0,0,0,10.300000000000011,6.294997695557083,64.83847626423803,2
300.5,310.8,1631,30.5,132,0,0,0,0,0,0,10.300000000000011,5.209336578305035,53.65616675654192,2
300.5,310.9,1447,46.5,137,0,0,0,0,0,0,10.399999999999977,7.046121083103867,73.27965926428006,2
300.4,310.8,1396,49.3,142,0,0,0,0,0,0,10.400000000000034,7.20710676264932,74.95391033155317,0
300.4,310.8,1390,52.5,144,0,0,0,0,0,0,10.400000000000034,7.641924129857172,79.47601095051485,0
300.4,310.8,1348,56.0,146,0,0,0,0,0,0,10.400000000000034,7.905084874472877,82.21288269451819,0
300.4,310.8,1491,35.9,148,0,0,0,0,0,0,10.400000000000034,5.605323860314517,58.29536814727117,1
300.4,310.8,1520,37.6,151,0,0,0,0,0,0,10.400000000000034,5.9849434445987955,62.24341182382768,0
300.5,310.8,1509,33.0,153,0,0,0,0,0,0,10.300000000000011,5.214729645693699,53.71171535064516,0
300.5,310.8,1445,46.6,155,0,0,0,0,0,0,10.300000000000011,7.05151415049253,72.63059575007314,0
300.5,310.8,1354,51.8,157,0,0,0,0,0,0,10.300000000000011,7.344750408778601,75.65092921041968,0
300.5,310.7,1488,39.4,159,0,0,0,0,0,0,10.199999999999989,6.139426027351317,62.62214547898336,0
300.5,310.7,1654,28.6,161,0,0,0,0,0,0,10.199999999999989,4.953705184082433,50.52779287764076,2
300.5,310.6,1378,51.5,166,0,0,0,0,0,0,10.100000000000023,7.431646861576896,75.05963330192682,2
300.6,310.7,1750,30.6,171,0,0,0,0,0,0,10.099999999999966,5.607742886657781,56.638203155243396,0
300.5,310.6,1448,46.3,173,0,0,0,0,0,0,10.100000000000023,7.0206637106342775,70.90870347740636,0
300.6,310.7,1501,45.3,175,0,0,0,0,0,0,10.099999999999966,7.120451165287802,71.91655676940655,2
300.6,310.7,1654,32.0,180,0,0,0,0,0,0,10.099999999999966,5.542607198973352,55.980332709630666,1
300.7,310.7,1347,46.5,183,0,0,0,0,0,0,10.0,6.559174221797449,65.5917422179745,1
300.7,310.8,1486,37.1,186,0,0,0,0,0,0,10.100000000000023,5.773262931599915,58.309955609159275,0
300.8,310.8,1466,45.2,188,0,0,0,0,0,0,10.0,6.939066077445039,69.3906607744504,2
300.7,310.8,1346,52.0,193,0,0,0,0,0,0,10.100000000000023,7.329545100335227,74.02840551338596,2
300.7,310.7,1314,42.4,198,0,0,0,0,0,0,10.0,5.834314548834676,58.343145488346764,0
300.6,310.7,1440,52.5,200,0,0,0,0,0,0,10.099999999999966,7.916813487046279,79.95981621916715,0
300.7,310.8,1608,39.5,202,0,0,0,0,0,0,10.100000000000023,6.6513799661803095,67.17893765842128,0
300.7,310.8,1296,58.2,204,0,0,0,0,0,0,10.100000000000023,7.898717913361601,79.77705092495235,2
300.7,310.7,1507,46.1,209,0,0,0,0,0,0,10.0,7.275164131501587,72.75164131501586,0
300.7,310.7,1343,51.6,211,0,0,0,0,0,0,10.0,7.256953366086279,72.56953366086279,1
300.7,310.7,1416,40.4,214,0,0,0,0,0,0,10.0,5.990640199277305,59.90640199277305,0
300.7,310.6,1288,47.2,216,0,0,0,0,0,0,9.900000000000034,6.366290904842549,63.02627995794145,0
300.7,310.6,1407,42.4,218,0,0,0,0,0,0,9.900000000000034,6.247245487222519,61.84773032350315,1
300.6,310.4,1608,39.2,221,0,0,0,0,0,0,9.799999999999955,6.600863156310586,64.68845893184344,0
300.6,310.3,1920,22.3,223,0,0,0,0,0,0,9.699999999999989,4.483681035203353,43.491706041472476,0
300.5,310.2,1386,48.2,225,0,0,0,0,0,0,9.699999999999989,6.995824184719894,67.85949459178289,1
300.5,310.2,1571,34.6,228,0,0,0,0,0,0,9.699999999999989,5.692209841137299,55.21443545903174,1
300.4,310.2,1613,36.9,231,0,0,0,0,0,0,9.800000000000011,6.232888408795613,61.082306406197084,1
300.4,310.2,1671,30.5,234,1,1,0,0,0,0,9.800000000000011,5.33709467955102,52.30352785960006,1
300.4,310.2,1431,43.2,0,0,0,0,0,0,0,9.800000000000011,6.473691485693272,63.44217655979414,2
300.4,310.2,1380,47.3,5,0,0,0,0,0,0,9.800000000000011,6.835477295680671,66.98767749767066,1
300.5,310.3,1683,31.5,8,0,0,0,0,0,0,9.800000000000011,5.551665457791202,54.406321486353846,0
300.4,310.2,1529,36.2,10,0,0,0,0,0,0,9.800000000000011,5.796217501922145,56.80293151883709,0
300.5,310.4,1761,26.5,12,0,0,0,0,0,0,9.899999999999977,4.886904452291603,48.380354077686754,0
300.6,310.5,1570,38.3,14,0,0,0,0,0,0,9.899999999999977,6.296903595100261,62.33934559149244,0
300.6,310.5,2156,18.0,16,0,0,0,0,0,0,9.899999999999977,4.063964256683756,40.2332461411691,1
300.7,310.6,1349,54.5,19,0,0,0,0,0,0,9.900000000000034,7.699048756274946,76.22058268712223,1
300.7,310.7,1431,39.3,22,0,0,0,0,0,0,10.0,5.889261004345962,58.89261004345962,0
300.6,310.6,1931,22.0,24,0,0,0,0,0,0,10.0,4.448704636993386,44.487046369933864,0
300.7,310.7,1428,43.4,26,0,0,0,0,0,0,10.0,6.490027767491938,64.90027767491938,2
300.8,310.8,1564,36.2,31,0,0,0,0,0,0,10.0,5.928897431658753,59.288974316587534,0
300.8,310.9,1425,44.0,33,0,0,0,0,0,0,10.099999999999966,6.565928646002667,66.3158793246267,2
300.7,310.8,1597,30.5,38,0,0,0,0,0,0,10.100000000000023,5.100742192245948,51.5174961416842,0
300.8,310.8,1618,32.8,40,0,0,0,0,0,0,10.0,5.557519292102391,55.57519292102391,2
300.8,310.8,1520,38.0,45,0,0,0,0,0,0,10.0,6.048613055711549,60.48613055711549,1
300.7,310.7,1425,45.3,48,0,0,0,0,0,0,10.0,6.7599219923618366,67.59921992361836,0
300.8,310.9,1398,38.2,50,0,0,0,0,0,0,10.099999999999966,5.592411914508263,56.483360336533266,0
300.8,310.9,1557,31.6,52,0,0,0,0,0,0,10.099999999999966,5.152337615593405,52.03860991749321,1
300.7,310.8,1519,43.9,55,0,0,0,0,0,0,10.100000000000023,6.983142622374903,70.52974048598668,0
300.7,310.8,1619,34.9,57,0,0,0,0,0,0,10.100000000000023,5.916990795501648,59.76160703456678,0
300.7,310.8,1814,21.4,59,0,0,0,0,0,0,10.100000000000023,4.065179005843144,41.05830795901585,0
300.7,310.9,1521,39.4,61,0,0,0,0,0,0,10.199999999999989,6.2755826529579,64.0109430601705,0
300.7,310.9,1369,51.2,63,0,0,0,0,0,0,10.199999999999989,7.34010085165129,74.86902868684307,1
300.7,310.9,1356,65.3,66,1,0,0,1,0,0,10.199999999999989,9.272599212629489,94.58051196882067,0
300.7,311.0,1336,53.3,68,0,0,0,0,0,0,10.300000000000011,7.456968098364829,76.80677141315782,0
300.7,311.0,1403,48.3,70,0,0,0,0,0,0,10.300000000000011,7.096323733708231,73.09213445719486,0
300.7,311.0,1413,44.3,72,0,0,0,0,0,0,10.300000000000011,6.555027319494711,67.5167813907956,1
300.6,310.9,1472,47.6,75,0,0,0,0,0,0,10.299999999999955,7.337420025920224,75.57542626697797,0
300.7,310.8,1452,47.9,77,0,0,0,0,0,0,10.100000000000023,7.283342744376433,73.56176171820213,1
300.6,310.7,1397,53.7,80,0,0,0,0,0,0,10.099999999999966,7.855960837346245,79.34520445719681,0
300.6,310.7,1455,40.6,82,0,0,0,0,0,0,10.099999999999966,6.186110094183662,62.47971195125478,0
300.7,310.8,1754,27.7,84,0,0,0,0,0,0,10.100000000000023,5.087893078292765,51.38772009075704,0
300.6,310.9,1471,37.9,86,0,0,0,0,0,0,10.299999999999955,5.83822059570064,60.133672135716324,0
300.6,310.8,1389,48.1,88,0,0,0,0,0,0,10.199999999999989,6.996421087324078,71.36349509070553,1
300.6,310.9,1702,30.3,91,0,0,0,0,0,0,10.299999999999955,5.400460603373926,55.62474421475119,1
300.6,311.0,1401,54.6,94,0,0,0,0,0,0,10.399999999999977,8.010495779976328,83.30915611175362,1
300.7,311.1,1426,46.2,97,0,0,0,0,0,0,10.400000000000034,6.8990631309893296,71.75025656228927,0
300.7,311.0,1496,38.3,99,0,0,0,0,0,0,10.300000000000011,6.000106865140121,61.80110071094332,0
300.6,310.9,1433,42.6,101,0,0,0,0,0,0,10.299999999999955,6.392701227083727,65.8448226389621,0
300.7,311.1,1438,46.6,103,0,0,0,0,0,0,10.400000000000034,7.017354566372497,72.98048749027421,1
300.7,311.0,1418,49.3,106,0,0,0,0,0,0,10.300000000000011,7.320685809052103,75.40306383323674,1
300.8,311.0,1580,36.6,109,0,0,0,0,0,0,10.199999999999989,6.055733999059685,61.768486790408716,1
300.7,310.9,1468,41.8,112,0,0,0,0,0,0,10.199999999999989,6.425855501554611,65.54372611585696,1
300.8,310.9,1522,41.7,115,0,0,0,0,0,0,10.099999999999966,6.646290586081494,67.12753491942286,1
300.8,310.9,1311,55.8,118,0,0,0,0,0,0,10.099999999999966,7.660648022072567,77.37254502293267,0
300.9,311.0,1316,56.5,120,0,0,0,0,0,0,10.100000000000023,7.786332672167182,78.64195998888871,0
300.9,311.0,1853,23.6,122,0,0,0,0,0,0,10.100000000000023,4.579478667186818,46.252734538586964,2
300.9,311.0,1556,38.8,127,0,0,0,0,0,0,10.100000000000023,6.322224831888195,63.854470802070914,1
300.9,311.0,1567,34.3,130,0,0,0,0,0,0,10.100000000000023,5.628487870146985,56.84772748848468,1
300.9,311.1,1546,37.7,133,0,0,0,0,0,0,10.200000000000045,6.103507151345274,62.25577294372207,1
300.9,311.0,1382,51.2,136,0,0,0,0,0,0,10.100000000000023,7.409802320658934,74.8390034386554,0
300.9,311.0,2003,20.2,138,0,0,0,0,0,0,10.100000000000023,4.237024123994506,42.79394365234461,0
300.8,310.9,1748,29.9,140,0,0,0,0,0,0,10.099999999999966,5.473198945280042,55.27930934732824,0
300.7,310.8,1518,40.1,142,0,0,0,0,0,0,10.100000000000023,6.374479989692906,64.3822478958985,2
300.7,310.8,1475,42.0,147,0,0,0,0,0,0,10.100000000000023,6.487388829662922,65.52262717959566,0
300.8,310.8,1634,29.2,149,0,0,0,0,0,0,10.0,4.996472732073303,49.96472732073303,0
